"DARCODIGO";"PERCODIGO";"DARFECHAING";"DARINSTPROCED";"DARREPITE";"DARCURREP";"DARASIGPREF";"DARASIGDIFC";"DARDIGNIDAD";"DARLOGROS";"DARPARTIC";"DARCLUBES";"DAREXTRACU";"DAROBSERVACION";"DARPRODISC";"DARPDCAUSA";"DARPROAPROV";"DARPACAUSA";"DARPROASIS";"DARPASCAUSA";"DARCFEXONERA";"DARCFTIEMPO";"DARCFCAUSA"
"315";"1315";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"316";"1316";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"317";"1317";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"318";"1318";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"319";"1319";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"320";"1320";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"321";"1321";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"322";"1322";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"323";"1323";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"324";"1324";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"325";"1325";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"326";"1326";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"327";"1327";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"328";"1328";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"329";"1329";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"330";"1330";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"331";"1331";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"332";"1332";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"333";"1333";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"334";"1334";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"335";"1335";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"336";"1336";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"337";"1337";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"338";"1338";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"339";"1339";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"340";"1340";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"341";"1341";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"342";"1342";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"343";"1343";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"344";"1344";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"345";"1345";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"346";"1346";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"347";"1347";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"348";"1348";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"349";"1349";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"350";"1350";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"351";"1351";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"352";"1352";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"353";"1353";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"354";"1354";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"355";"1355";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"356";"1356";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"357";"1357";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"358";"1358";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"359";"1359";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"360";"1360";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"361";"1361";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"362";"1362";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"363";"1363";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"364";"1364";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"365";"1365";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"366";"1366";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"367";"1367";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"368";"1368";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"369";"1369";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"370";"1370";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"371";"1371";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"372";"1372";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"373";"1373";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"374";"1374";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"375";"1375";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"376";"1376";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"377";"1377";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"378";"1378";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"379";"1379";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"380";"1380";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"381";"1381";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"382";"1382";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"383";"1383";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"384";"1384";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"385";"1385";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"386";"1386";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"387";"1387";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"388";"1388";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"389";"1389";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"390";"1390";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"391";"1391";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"392";"1392";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"393";"1393";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"394";"1394";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"395";"1395";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"396";"1396";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"397";"1397";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"398";"1398";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"399";"1399";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"400";"1400";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"401";"1401";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"402";"1402";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"403";"1403";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"404";"1404";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"405";"1405";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"406";"1406";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"407";"1407";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"408";"1408";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"409";"1409";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"410";"1410";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"411";"1411";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"412";"1412";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"413";"1413";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"414";"1414";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"415";"1415";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"416";"1416";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"417";"1417";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"418";"1418";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"419";"1419";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"420";"1420";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"421";"1421";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"422";"1422";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"423";"1423";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"424";"1424";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"425";"1425";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"426";"1426";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"427";"1427";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"428";"1428";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"429";"1429";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"430";"1430";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"431";"1431";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"432";"1432";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"433";"1433";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"434";"1434";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"435";"1435";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"436";"1436";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"437";"1437";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"438";"1438";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"439";"1439";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"440";"1440";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"441";"1441";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"442";"1442";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"443";"1443";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"444";"1444";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"445";"1445";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"446";"1446";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"447";"1447";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"448";"1448";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"449";"1449";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"450";"1450";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"451";"1451";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"452";"1452";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"453";"1453";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"454";"1454";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"455";"1455";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"456";"1456";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"457";"1457";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"458";"1458";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"459";"1459";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"460";"1460";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"461";"1461";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"462";"1462";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"463";"1463";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"464";"1464";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"465";"1465";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"466";"1466";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"467";"1467";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"468";"1468";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"469";"1469";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"470";"1470";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"471";"1471";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"472";"1472";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"473";"1473";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"474";"1474";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"475";"1475";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"476";"1476";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"477";"1477";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"478";"1478";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"479";"1479";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"480";"1480";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"481";"1481";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"482";"1482";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"483";"1483";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"484";"1484";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"485";"1485";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"486";"1486";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"487";"1487";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"488";"1488";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"489";"1489";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"490";"1490";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"491";"1491";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"492";"1492";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"493";"1493";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"494";"1494";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"495";"1495";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"496";"1496";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"497";"1497";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"498";"1498";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"499";"1499";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"500";"1500";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"501";"1501";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"502";"1502";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"503";"1503";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"504";"1504";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"505";"1505";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"506";"1506";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"507";"1507";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"508";"1508";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"509";"1509";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"510";"1510";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"511";"1511";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"512";"1512";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"513";"1513";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"514";"1514";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"515";"1515";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"516";"1516";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"517";"1517";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"518";"1518";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"519";"1519";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"520";"1520";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"521";"1521";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"522";"1522";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"523";"1523";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"524";"1524";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"525";"1525";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"526";"1526";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"527";"1527";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"528";"1528";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"529";"1529";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"530";"1530";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"531";"1531";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"532";"1532";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"533";"1533";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"534";"1534";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"535";"1535";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"536";"1536";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"537";"1537";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"538";"1538";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"539";"1539";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"540";"1540";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"541";"1541";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"542";"1542";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"543";"1543";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"544";"1544";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"545";"1545";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"546";"1546";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"547";"1547";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"548";"1548";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"549";"1549";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"550";"1550";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"551";"1551";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"552";"1552";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"553";"1553";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"554";"1554";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"555";"1555";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"556";"1556";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"557";"1557";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"558";"1558";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"559";"1559";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"560";"1560";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"561";"1561";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"562";"1562";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"563";"1563";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"564";"1564";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"565";"1565";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"566";"1566";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"567";"1567";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"568";"1568";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"569";"1569";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"570";"1570";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"571";"1571";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"572";"1572";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"573";"1573";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"574";"1574";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"575";"1575";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"576";"1576";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"577";"1577";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"578";"1578";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"579";"1579";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"580";"1580";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"581";"1581";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"582";"1582";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"583";"1583";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"584";"1584";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"585";"1585";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"586";"1586";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"587";"1587";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"588";"1588";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"589";"1589";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"590";"1590";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"591";"1591";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"592";"1592";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"593";"1593";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"594";"1594";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"595";"1595";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"596";"1596";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"597";"1597";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"598";"1598";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"599";"1599";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"600";"1600";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"601";"1601";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"602";"1602";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"603";"1603";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"604";"1604";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"605";"1605";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"606";"1606";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"607";"1607";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"608";"1608";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"609";"1609";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"610";"1610";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"611";"1611";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"612";"1612";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"613";"1613";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"614";"1614";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"615";"1615";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"616";"1616";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"617";"1617";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"618";"1618";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"619";"1619";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"620";"1620";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"621";"1621";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"622";"1622";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"623";"1623";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"624";"1624";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"625";"1625";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"626";"1626";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"627";"1627";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"628";"1628";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"629";"1629";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"630";"1630";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"631";"1631";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"632";"1632";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"633";"1633";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"634";"1634";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
